# touch_raw — no calibration, no bezel
# panel 800x480  drawn == panel coordinates
# hardware raw range (in use): X[0..4095] Y[0..4095]
# stored calibration (IGNORED): X[0..4095] Y[0..4095]
# stored bezel (IGNORED): T=11 B=14 L=0 R=0
# L ms raw_x raw_y panel_x panel_y pinmask
# T ms idx target_x target_y raw_x raw_y
# B ms edge raw_x raw_y
# S ms edge bucket raw_x raw_y            edge-sweep sample
# I ms edge bar_panel tap raw_x raw_y     inward-step tap
L 50193 420 0 81 0 4
S 50193 TOP 1 420 0
S 50223 TOP 1 420 0
L 50338 332 0 64 0 4
S 50338 TOP 1 332 0
L 50367 313 0 61 0 4
S 50367 TOP 1 313 0
S 50397 TOP 1 313 0
L 50455 288 0 56 0 4
S 50455 TOP 1 288 0
S 50485 TOP 1 288 0
S 50515 TOP 1 288 0
L 50545 249 0 48 0 4
S 50545 TOP 0 249 0
L 50574 219 0 42 0 4
S 50574 TOP 0 219 0
L 50604 188 0 36 0 4
S 50604 TOP 0 188 0
S 50633 TOP 0 188 0
L 50663 173 0 33 0 4
S 50663 TOP 0 173 0
L 50692 137 0 26 0 4
S 50692 TOP 0 137 0
S 50722 TOP 0 137 0
L 50752 93 0 18 0 4
S 50752 TOP 0 93 0
L 50781 57 0 11 0 4
S 50781 TOP 0 57 0
L 50812 29 0 5 0 4
S 50812 TOP 0 29 0
S 50841 TOP 0 29 0
L 50871 15 0 2 0 4
S 50871 TOP 0 15 0
L 50901 8 0 1 0 4
S 50901 TOP 0 8 0
L 50931 5 0 0 0 4
S 50931 TOP 0 5 0
S 50961 TOP 0 5 0
L 57931 1416 2632 276 307 0
# SWEEP TOP extreme 0 covered 16/16 samples 255 pinned 229
L 60135 0 4095 0 479 9
S 60135 BOTTOM 0 0 4095
S 60166 BOTTOM 0 0 4095
S 60196 BOTTOM 0 0 4095
S 60226 BOTTOM 0 0 4095
S 60256 BOTTOM 0 0 4095
S 60285 BOTTOM 0 0 4095
S 60315 BOTTOM 0 0 4095
S 60374 BOTTOM 0 0 4095
S 60488 BOTTOM 0 0 4095
S 60517 BOTTOM 0 0 4095
L 63442 372 4095 72 479 8
S 63442 BOTTOM 1 372 4095
S 63472 BOTTOM 1 372 4095
L 63502 411 4095 80 479 8
S 63502 BOTTOM 1 411 4095
S 63532 BOTTOM 1 411 4095
S 63561 BOTTOM 1 411 4095
L 63591 441 4095 86 479 8
S 63591 BOTTOM 1 441 4095
L 63873 536 4095 104 479 8
S 63873 BOTTOM 2 536 4095
S 63903 BOTTOM 2 536 4095
L 63932 559 4095 109 479 8
S 63932 BOTTOM 2 559 4095
L 63962 569 4095 111 479 8
S 63962 BOTTOM 2 569 4095
S 63991 BOTTOM 2 569 4095
L 64022 590 4095 115 479 8
S 64022 BOTTOM 2 590 4095
L 64051 608 4095 118 479 8
S 64051 BOTTOM 2 608 4095
L 64279 712 4095 138 479 8
S 64279 BOTTOM 2 712 4095
L 64591 876 4095 170 479 8
S 64591 BOTTOM 3 876 4095
S 64621 BOTTOM 3 876 4095
L 64765 944 4095 184 479 8
S 64765 BOTTOM 3 944 4095
L 64794 991 4095 193 479 8
S 64794 BOTTOM 3 991 4095
L 64994 1116 4095 217 479 8
